fold,baseline_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series
validation_fold_2,zero,days_1_30_daily,30,daily,store_id,TX_2,2.268666666666667,4.833080453154765,1.0,-2.268666666666667,-6806.0,6806.0,0.0,3000,1.0020618360975546,100,0
validation_fold_2,croston_sba,days_1_30_daily,30,daily,store_id,WI_3,1.4147201423992712,2.578811453936078,0.7080681393389746,0.0519783780798316,155.9351342394948,5994.0,6149.935134239495,3000,0.7555587613072755,100,0
validation_fold_2,last_value,days_1_30_daily,30,daily,store_id,WI_3,1.656,3.552933060632206,0.8288288288288288,-0.468,-1404.0,5994.0,4590.0,3000,0.9510807681150056,100,0
validation_fold_2,mean_28,days_1_30_daily,30,daily,store_id,WI_3,1.4191904714902241,2.9676508406571878,0.7103055412863984,-0.08764286848902703,-262.92860546708107,5994.0,5731.071394532919,3000,0.7464289924149956,100,0
validation_fold_2,seasonal_naive_7,days_1_30_daily,30,daily,store_id,WI_3,1.637,3.5512908451247225,0.8193193193193193,-0.25633333333333336,-769.0,5994.0,5225.0,3000,0.9579479238447465,100,0
validation_fold_2,zero,days_1_30_daily,30,daily,store_id,WI_3,1.998,4.447845920592724,1.0,-1.998,-5994.0,5994.0,0.0,3000,0.9946549705189915,100,0
validation_fold_3,croston_sba,day_1_daily,1,daily,demand_band,high,2.7107512192292647,3.898316615446613,0.6241031876830168,0.36144160562091404,35.78271895647049,430.0,465.7827189564705,99,0.5783854610087581,99,0
validation_fold_3,last_value,day_1_daily,1,daily,demand_band,high,2.9393939393939394,4.212775183590355,0.6767441860465117,-0.15151515151515152,-15.0,430.0,415.0,99,0.6474817029850453,99,0
validation_fold_3,mean_28,day_1_daily,1,daily,demand_band,high,2.607864348575322,4.01006420412051,0.6004152802533882,0.8683261203043389,85.96428591012955,430.0,515.9642859101295,99,0.5547912564283527,99,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,demand_band,high,3.3535353535353534,5.404823883543405,0.772093023255814,0.7474747474747475,74.0,430.0,504.0,99,0.6865840020914893,99,0
validation_fold_3,zero,day_1_daily,1,daily,demand_band,high,4.343434343434343,6.558208673875894,1.0,-4.343434343434343,-430.0,430.0,0.0,99,0.8797911528636418,99,0
validation_fold_3,croston_sba,day_1_daily,1,daily,demand_band,low,0.588752219923819,0.7421486557793572,1.3246924948285927,0.20114668661897833,19.913521975278854,44.0,63.913521975278854,99,0.4720950462720631,99,0
validation_fold_3,last_value,day_1_daily,1,daily,demand_band,low,0.5353535353535354,0.9587449708822046,1.2045454545454546,0.010101010101010102,1.0,44.0,45.0,99,0.42290195241740713,99,0
validation_fold_3,mean_28,day_1_daily,1,daily,demand_band,low,0.510101010665448,0.7185120276963182,1.1477272739972582,0.1313131299208511,12.999999862164259,44.0,56.99999986216426,99,0.4130129533017274,99,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,demand_band,low,0.5757575757575758,1.039619199903542,1.2954545454545454,0.0707070707070707,7.0,44.0,51.0,99,0.463499073429862,99,0
validation_fold_3,zero,day_1_daily,1,daily,demand_band,low,0.4444444444444444,0.9534625892455924,1.0,-0.4444444444444444,-44.0,44.0,0.0,99,0.3324026433245943,99,0
validation_fold_3,croston_sba,day_1_daily,1,daily,demand_band,medium,0.9518991041125036,1.229830619189909,1.011392798119535,0.2782684525146204,28.38338215649128,96.0,124.38338215649128,102,0.5037719575795567,102,0
validation_fold_3,last_value,day_1_daily,1,daily,demand_band,medium,1.1176470588235294,1.7656860023298393,1.1875,0.09803921568627451,10.0,96.0,106.0,102,0.6057203414784782,102,0
validation_fold_3,mean_28,day_1_daily,1,daily,demand_band,medium,0.8693977601680101,1.1755276488632393,0.9237351201785108,0.28116245348663893,28.67857025563717,96.0,124.67857025563717,102,0.46879061893938284,102,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,demand_band,medium,1.088235294117647,1.6774163139173526,1.15625,0.00980392156862745,1.0,96.0,97.0,102,0.5681694910959302,102,0
validation_fold_3,zero,day_1_daily,1,daily,demand_band,medium,0.9411764705882353,1.6744914358178875,1.0,-0.9411764705882353,-96.0,96.0,0.0,102,0.4728209088896627,102,0
validation_fold_3,croston_sba,day_1_daily,1,daily,dept_id,FOODS_1,1.4167565223243501,2.6811424381509177,0.817359532110202,0.19059586160712771,8.576813772320747,78.0,86.57681377232075,45,0.5220983319957283,45,0
validation_fold_3,last_value,day_1_daily,1,daily,dept_id,FOODS_1,1.511111111111111,2.859681411936962,0.8717948717948718,0.044444444444444446,2.0,78.0,80.0,45,0.45431726533186206,45,0
validation_fold_3,mean_28,day_1_daily,1,daily,dept_id,FOODS_1,1.356349210606681,2.631544847791565,0.7825091599653928,0.2769841445816888,12.464286506175995,78.0,90.464286506176,45,0.5133344986815567,45,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_1,1.9333333333333333,3.0876096471758427,1.1153846153846154,0.15555555555555556,7.0,78.0,85.0,45,0.707468089684338,45,0
validation_fold_3,zero,day_1_daily,1,daily,dept_id,FOODS_1,1.7333333333333334,4.136557881996952,1.0,-1.7333333333333334,-78.0,78.0,0.0,45,0.49544959243001363,45,0
validation_fold_3,croston_sba,day_1_daily,1,daily,dept_id,FOODS_2,1.0662653677697693,1.7487084100566395,0.7856692183566721,-0.04845209730168184,-4.069976173341274,114.0,109.93002382665873,84,0.44447141016245295,84,0
validation_fold_3,last_value,day_1_daily,1,daily,dept_id,FOODS_2,1.1547619047619047,2.090226690827485,0.8508771929824561,-0.44047619047619047,-37.0,114.0,77.0,84,0.4558959353488635,84,0
validation_fold_3,mean_28,day_1_daily,1,daily,dept_id,FOODS_2,0.8116496601807219,1.2004956673282199,0.5980576443436899,0.22576530694606758,18.964285783469677,114.0,132.96428578346968,84,0.372416725183109,84,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_2,1.5476190476190477,4.157609203101499,1.1403508771929824,0.5476190476190477,46.0,114.0,160.0,84,0.5039627769295457,84,0
validation_fold_3,zero,day_1_daily,1,daily,dept_id,FOODS_2,1.3571428571428572,2.7559459528877004,1.0,-1.3571428571428572,-114.0,114.0,0.0,84,0.4544747011217654,84,0
validation_fold_3,croston_sba,day_1_daily,1,daily,dept_id,FOODS_3,1.5814281561308436,2.5739783341803677,0.7154079753925245,0.4653379268377845,79.57278548926115,378.0,457.57278548926115,171,0.5529373479559198,171,0
validation_fold_3,last_value,day_1_daily,1,daily,dept_id,FOODS_3,1.713450292397661,2.892822333402378,0.7751322751322751,0.18128654970760233,31.0,378.0,409.0,171,0.6374966152421593,171,0
validation_fold_3,mean_28,day_1_daily,1,daily,dept_id,FOODS_3,1.5680868781841637,2.81116675414011,0.7093726353690265,0.562656630048452,96.2142837382853,378.0,474.2142837382853,171,0.5219076171873905,171,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_3,1.654970760233918,2.866421858171935,0.7486772486772487,0.1695906432748538,29.0,378.0,407.0,171,0.5710092121083135,171,0
validation_fold_3,zero,day_1_daily,1,daily,dept_id,FOODS_3,2.210526315789474,4.34344299790194,1.0,-2.210526315789474,-378.0,378.0,0.0,171,0.6301977308526436,171,0
validation_fold_3,croston_sba,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.27464935577967586,0.3282783278756165,4.66903904825449,0.20732682110632167,3.5245559588074684,1.0,4.524555958807468,17,0.37116330920756396,17,0
validation_fold_3,last_value,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.11764705882352941,0.3429971702850177,2.0,0.0,0.0,1.0,1.0,17,0.1632350919631776,17,0
validation_fold_3,mean_28,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.25630251997533965,0.3325571172990141,4.357142839580774,0.18067226887625806,3.071428570896387,1.0,4.071428570896387,17,0.3528918471017053,17,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.29411764705882354,0.6416889479197478,5.0,0.17647058823529413,3.0,1.0,4.0,17,0.39474472406976885,17,0
validation_fold_3,zero,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.058823529411764705,0.24253562503633297,1.0,-0.058823529411764705,-1.0,1.0,0.0,17,0.0701650242558343,17,0
validation_fold_3,croston_sba,day_1_daily,1,daily,intermittency_class,intermittent,0.7883260369611284,1.1139711609567204,0.9786116320896765,0.2519960939987666,36.28743753582239,116.0,152.2874375358224,144,0.498154867989341,144,0
validation_fold_3,last_value,day_1_daily,1,daily,intermittency_class,intermittent,0.9375,1.7460272366464136,1.1637931034482758,0.1597222222222222,23.0,116.0,139.0,144,0.5745402162188766,144,0
validation_fold_3,mean_28,day_1_daily,1,daily,intermittency_class,intermittent,0.7011408722545538,1.0944816654368088,0.8703817724539288,0.2408234094683495,34.678570963442326,116.0,150.67857096344233,144,0.44224405234195974,144,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,intermittent,0.7916666666666666,1.3123346456686351,0.9827586206896551,0.013888888888888888,2.0,116.0,118.0,144,0.5065187621301107,144,0
validation_fold_3,zero,day_1_daily,1,daily,intermittency_class,intermittent,0.8055555555555556,2.2016408022704845,1.0,-0.8055555555555556,-116.0,116.0,0.0,144,0.42385734870129,144,0
validation_fold_3,croston_sba,day_1_daily,1,daily,intermittency_class,regular,2.1982486383091633,3.3207058560182503,0.6745177940948647,0.31847215534971773,44.26762959361076,453.0,497.26762959361076,139,0.5563901629274993,139,0
validation_fold_3,last_value,day_1_daily,1,daily,intermittency_class,regular,2.3093525179856114,3.522793201771294,0.7086092715231788,-0.19424460431654678,-27.0,453.0,426.0,139,0.5916738778183835,139,0
validation_fold_3,mean_28,day_1_daily,1,daily,intermittency_class,regular,2.100976357249905,3.4029869953364136,0.6446704495755778,0.6467111977956278,89.89285649359226,453.0,542.8928564935923,139,0.5319924817059266,139,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,regular,2.741007194244604,4.669663306458341,0.8410596026490066,0.5539568345323741,77.0,453.0,530.0,139,0.6630370540465945,139,0
validation_fold_3,zero,day_1_daily,1,daily,intermittency_class,regular,3.258992805755396,5.320653392017339,1.0,-3.258992805755396,-453.0,453.0,0.0,139,0.7626378050650794,139,0
validation_fold_3,croston_sba,day_1_daily,1,daily,overall,all,1.4124818303187687,2.3897638314180614,0.7434114896414573,0.28026541029413543,84.07962308824062,570.0,654.0796230882406,300,0.5179410329797203,300,0
validation_fold_3,last_value,day_1_daily,1,daily,overall,all,1.5266666666666666,2.6870057685088806,0.8035087719298246,-0.013333333333333334,-4.0,570.0,566.0,300,0.559171522385492,300,0
validation_fold_3,mean_28,day_1_daily,1,daily,overall,all,1.3245238070065777,2.4386067244001293,0.6971177931613567,0.4254761867597699,127.64285602793097,570.0,697.642856027931,300,0.4787641996503166,300,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,overall,all,1.6666666666666667,3.3095820481343763,0.8771929824561403,0.2733333333333333,82.0,570.0,652.0,300,0.5727050418946622,300,0
validation_fold_3,zero,day_1_daily,1,daily,overall,all,1.9,3.9302247603243594,1.0,-1.9,-570.0,570.0,0.0,300,0.5607830617646032,300,0
validation_fold_3,croston_sba,day_1_daily,1,daily,store_id,CA_1,1.5335143107175826,2.6379368964601952,0.6876745787971222,0.2509605312347412,25.09605312347412,223.0,248.09605312347412,100,0.5299621770427304,100,0
validation_fold_3,last_value,day_1_daily,1,daily,store_id,CA_1,1.7,2.874021572639983,0.7623318385650224,0.08,8.0,223.0,231.0,100,0.6044134560935404,100,0
validation_fold_3,mean_28,day_1_daily,1,daily,store_id,CA_1,1.412142875790596,2.740805651935284,0.6332479263634959,0.3992857241630554,39.92857241630554,223.0,262.92857241630554,100,0.4873193346470229,100,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,store_id,CA_1,1.71,2.8337254630609507,0.7668161434977578,-0.27,-27.0,223.0,196.0,100,0.6050583070124622,100,0
validation_fold_3,zero,day_1_daily,1,daily,store_id,CA_1,2.23,4.182104733265296,1.0,-2.23,-223.0,223.0,0.0,100,0.6242019815909228,100,0
validation_fold_3,croston_sba,day_1_daily,1,daily,store_id,TX_2,1.4537097569555044,2.552680843808686,0.7341968469472244,0.22169197104871274,22.169197104871273,198.0,220.16919710487127,100,0.5032351960111351,100,0
validation_fold_3,last_value,day_1_daily,1,daily,store_id,TX_2,1.7,2.939387691339814,0.8585858585858586,0.14,14.0,198.0,212.0,100,0.597082584866511,100,0
validation_fold_3,mean_28,day_1_daily,1,daily,store_id,TX_2,1.3492857114598156,2.5406943054285125,0.6814574300302099,0.3142857087776065,31.42857087776065,198.0,229.42857087776065,100,0.45680519572932704,100,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,store_id,TX_2,1.67,3.057776970284131,0.8434343434343434,0.55,55.0,198.0,253.0,100,0.5608796282004995,100,0
validation_fold_3,zero,day_1_daily,1,daily,store_id,TX_2,1.98,4.2708313008125245,1.0,-1.98,-198.0,198.0,0.0,100,0.5932057994159805,100,0
validation_fold_3,croston_sba,day_1_daily,1,daily,store_id,WI_3,1.2502214232832194,1.912595866828099,0.8390747807269928,0.3681437285989523,36.81437285989523,149.0,185.81437285989523,100,0.5206257258852955,100,0
validation_fold_3,last_value,day_1_daily,1,daily,store_id,WI_3,1.18,2.181742422927143,0.7919463087248322,-0.26,-26.0,149.0,123.0,100,0.4760185261964244,100,0
validation_fold_3,mean_28,day_1_daily,1,daily,store_id,WI_3,1.2121428337693214,1.968061252489697,0.813518680382095,0.5628571273386478,56.285712733864784,149.0,205.28571273386478,100,0.4921680685745999,100,0
validation_fold_3,seasonal_naive_7,day_1_daily,1,daily,store_id,WI_3,1.62,3.9344631145812006,1.087248322147651,0.54,54.0,149.0,203.0,100,0.5521771904710249,100,0
validation_fold_3,zero,day_1_daily,1,daily,store_id,WI_3,1.49,3.257299494980466,1.0,-1.49,-149.0,149.0,0.0,100,0.4649414042869063,100,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,high,10.450400059873408,15.57646278943454,0.29192708970865333,-2.8638481118462304,-283.5209630727768,3544.0,3260.479036927223,99,0.8654046820885642,99,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,demand_band,high,16.515151515151516,24.942155302040582,0.4613431151241535,-6.454545454545454,-639.0,3544.0,2905.0,99,1.3526303969463567,99,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,demand_band,high,8.249999932568482,11.31842254209592,0.23045993039624146,0.6843434247103605,67.74999904632568,3544.0,3611.7499990463257,99,0.7226649184712647,99,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,high,9.717171717171718,14.806495980897143,0.2714446952595937,-0.16161616161616163,-16.0,3544.0,3528.0,99,0.8091508833708556,99,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,demand_band,high,35.7979797979798,53.731468499108665,1.0,-35.7979797979798,-3544.0,3544.0,0.0,99,2.6594231460738924,99,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,low,2.5322294710862514,3.4604185383045283,0.5534011426877239,-0.0566196580125828,-5.605346143245697,453.0,447.3946538567543,99,0.7749022276006353,99,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,demand_band,low,3.8383838383838382,5.1541882547746125,0.8388520971302428,-1.393939393939394,-138.0,453.0,315.0,99,1.2111432841830254,99,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,demand_band,low,2.2424242327911683,3.3655638693495944,0.4900662230603216,-0.5454545550876193,-54.000000953674316,453.0,398.9999990463257,99,0.6953089644510786,99,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,low,2.3535353535353534,3.3469419179334743,0.5143487858719646,-0.5959595959595959,-59.0,453.0,394.0,99,0.7674945488356537,99,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,demand_band,low,4.575757575757576,6.538927722308586,1.0,-4.575757575757576,-453.0,453.0,0.0,99,1.3812047906516218,99,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,medium,3.9606304951742586,5.590123198434138,0.543720471746668,1.2518007205981834,127.68367350101471,743.0,870.6836735010147,102,0.7993355430537824,102,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,demand_band,medium,6.794117647058823,9.9079092984679,0.9327052489905787,-0.00980392156862745,-1.0,743.0,742.0,102,1.4057800947067922,102,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,demand_band,medium,3.33578429035112,4.633702686841292,0.4579407774102479,1.2720588001550412,129.7499976158142,743.0,872.7499976158142,102,0.6937358686495905,102,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,medium,3.7450980392156863,5.990188055576926,0.5141318977119784,1.2156862745098038,124.0,743.0,867.0,102,0.7761044443979097,102,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,demand_band,medium,7.284313725490196,9.824439314441168,1.0,-7.284313725490196,-743.0,743.0,0.0,102,1.409847183024838,102,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,7.295874868498908,11.930195642733988,0.44487041881090905,-2.932495511902703,-131.96229803562164,738.0,606.0377019643784,45,1.0350521481929218,45,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,10.088888888888889,17.504285189632853,0.6151761517615176,-3.9555555555555557,-178.0,738.0,560.0,45,1.485890108843121,45,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,5.094444380866157,8.034214781051404,0.3106368524918388,-2.32777771419949,-104.74999713897705,738.0,633.250002861023,45,0.792229402103564,45,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,7.644444444444445,14.2828568570857,0.46612466124661245,-3.7777777777777777,-170.0,738.0,568.0,45,1.110448502840367,45,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,16.4,28.85827437668441,1.0,-16.4,-738.0,738.0,0.0,45,2.097193112556086,45,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,5.526844761201313,11.532487613542145,0.570337788625197,-0.5296408846264794,-44.48983430862427,814.0,769.5101656913757,84,0.785743556144325,84,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,7.011904761904762,12.084523750885438,0.7235872235872236,-3.2738095238095237,-275.0,814.0,539.0,84,1.1033911632406017,84,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.8363095294861567,5.9245629733958545,0.39588452147031594,1.3898809580575853,116.75000047683716,814.0,930.7500004768372,84,0.6853356646185479,84,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,4.011904761904762,7.772815877574012,0.414004914004914,1.5357142857142858,129.0,814.0,943.0,84,0.6355504176391878,84,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,9.69047619047619,19.112449196419444,1.0,-9.69047619047619,-814.0,814.0,0.0,84,1.3286288731606255,84,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.243832193271459,7.953163209618389,0.28127205302679403,0.08777483408911187,15.009496629238129,3188.0,3203.009496629238,171,0.7680865734848641,171,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,9.736842105263158,16.785018382631076,0.5222710163111669,-1.9005847953216375,-325.0,3188.0,2863.0,171,1.3897850963845064,171,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,4.839181241933366,7.700867586031938,0.2595671243320594,0.7690058033368741,131.49999237060547,3188.0,3319.4999923706055,171,0.6896020706956247,171,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.239766081871345,8.452827479468679,0.2810539523212045,0.5263157894736842,90.0,3188.0,3278.0,171,0.7713107216814207,171,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,18.64327485380117,36.812945854089705,1.0,-18.64327485380117,-3188.0,3188.0,0.0,171,1.9757196666306602,171,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.2729688497150646,1.5916307515685373,0.6182991555758885,-0.19577108761843512,-3.328108489513397,35.0,31.671891510486603,17,0.6930189832182774,17,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.7647058823529411,2.3008949665421112,0.8571428571428571,-1.6470588235294117,-28.0,35.0,7.0,17,0.9743948481876342,17,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.1470588235294117,1.3958973500099159,0.5571428571428572,-0.38235294117647056,-6.5,35.0,28.5,17,0.6969970927022768,17,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.8235294117647058,2.461467759165609,0.8857142857142857,-0.29411764705882354,-5.0,35.0,30.0,17,1.038179893718276,17,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,2.0588235294117645,2.711630722733202,1.0,-2.0588235294117645,-35.0,35.0,0.0,17,1.1502807436573297,17,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,3.234397446115812,4.552505737885016,0.461598842656766,0.395917072892189,57.01205849647522,1009.0,1066.0120584964752,144,0.8125468295982604,144,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,5.972222222222222,10.042271766001068,0.8523290386521308,-0.25,-36.0,1009.0,973.0,144,1.4092575474378168,144,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.7378472056653766,4.069971746994727,0.3907333970424323,0.3177083167764876,45.74999761581421,1009.0,1054.7499976158142,144,0.7014812232620096,144,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,3.1180555555555554,5.255288341809187,0.4449950445986125,0.4097222222222222,59.0,1009.0,1068.0,144,0.772231727303322,144,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,7.006944444444445,17.85687698214768,1.0,-7.006944444444445,-1009.0,1009.0,0.0,144,1.4319904675035926,144,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,regular,8.64655346321545,13.508698137118955,0.3251815290549101,-1.5476732785753209,-215.1265857219696,3696.0,3480.8734142780304,139,0.8283060667183907,139,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,regular,13.079136690647482,20.710404711384868,0.49188311688311687,-5.136690647482014,-714.0,3696.0,2982.0,139,1.2784558621702602,139,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,regular,6.9442445494288165,9.882606684401186,0.2611607122214842,0.7499999862780674,104.24999809265137,3696.0,3800.2499980926514,139,0.7070375991791521,139,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,regular,7.892086330935252,12.692545821247228,0.2968073593073593,-0.03597122302158273,-5.0,3696.0,3691.0,139,0.7654685193679291,139,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,intermittency_class,regular,26.58992805755396,42.735256618784696,1.0,-26.58992805755396,-3696.0,3696.0,0.0,139,2.2882386938249453,139,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,overall,all,5.630882113575935,9.728465955074254,0.3563849438972111,-0.538142119050026,-161.44263571500778,4740.0,4578.557364284992,300,0.8130753648357218,300,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,overall,all,9.026666666666667,15.730225681788548,0.5713080168776371,-2.5933333333333333,-778.0,4740.0,3962.0,300,1.3240105469730055,300,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,overall,all,4.5966666332880655,7.301597918993178,0.2909282679296244,0.4783333190282186,143.49999570846558,4740.0,4883.499995708466,300,0.7038015767052341,300,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,overall,all,5.256666666666667,9.393792276462863,0.33270042194092825,0.16333333333333333,49.0,4740.0,4789.0,300,0.7841685037234373,300,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,overall,all,15.8,31.617400272634686,1.0,-15.8,-4740.0,4740.0,0.0,300,1.8127552613478648,300,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,store_id,CA_1,6.226957225799561,8.930462931215319,0.3337061750160536,-1.2932762265205384,-129.32762265205383,1866.0,1736.6723773479462,100,0.8845335541761601,100,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,store_id,CA_1,10.75,18.346934348822423,0.5760986066452305,-2.49,-249.0,1866.0,1617.0,100,1.3978281321886499,100,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.2849999523162845,7.399577607845506,0.28322614964181586,-0.2550000476837158,-25.500004768371582,1866.0,1840.4999952316284,100,0.764374916427166,100,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.93,8.73212459828649,0.3177920685959271,-0.51,-51.0,1866.0,1815.0,100,0.8453796433975382,100,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,store_id,CA_1,18.66,37.45183573604904,1.0,-18.66,-1866.0,1866.0,0.0,100,1.9876021610007029,100,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,store_id,TX_2,4.875503035783768,8.048707068952028,0.30975241650468666,-0.3281562423706055,-32.81562423706055,1574.0,1541.1843757629395,100,0.7546907073760891,100,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,store_id,TX_2,7.8,12.918978287774928,0.49555273189326554,-0.9,-90.0,1574.0,1484.0,100,1.2514474675987668,100,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,store_id,TX_2,4.245000019073486,6.997588886474646,0.26969504568446545,0.32,32.0,1574.0,1606.0,100,0.679598760844644,100,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,TX_2,5.16,9.438220171197534,0.3278271918678526,1.24,124.0,1574.0,1698.0,100,0.7402217946083145,100,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,store_id,TX_2,15.74,30.28464957697216,1.0,-15.74,-1574.0,1574.0,0.0,100,1.8394933224492775,100,0
validation_fold_3,croston_sba,days_1_7_aggregate,7,aggregate,store_id,WI_3,5.790186079144478,11.806536150349402,0.4453989291649598,0.007006111741065979,0.7006111741065979,1300.0,1300.7006111741066,100,0.8000018329549162,100,0
validation_fold_3,last_value,days_1_7_aggregate,7,aggregate,store_id,WI_3,8.53,15.453478572800364,0.6561538461538462,-4.39,-439.0,1300.0,861.0,100,1.322756041131599,100,0
validation_fold_3,mean_28,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.259999928474426,7.497999567437598,0.32769230219034046,1.3700000047683716,137.00000047683716,1300.0,1437.0000004768372,100,0.6674310528438923,100,0
validation_fold_3,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.68,9.969954864491614,0.36,-0.24,-24.0,1300.0,1276.0,100,0.7669040731644593,100,0
validation_fold_3,zero,days_1_7_aggregate,7,aggregate,store_id,WI_3,13.0,26.061082095722732,1.0,-13.0,-1300.0,1300.0,0.0,100,1.6111703005936133,100,0
