fold,model_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series,evaluation_split
validation_fold_1,mean_28,days_1_30_daily,30,daily,dept_id,FOODS_2,0.8946712018892405,1.327296677566579,0.841886269141481,0.02318593787532,58.4285634458065,2678.0,2736.4285634458065,2520,0.682884621634105,84,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,dept_id,FOODS_3,1.5681008130108636,3.028662856566613,0.5787723700083265,-0.2814118755142591,-1443.6429213881493,13899.0,12455.35707861185,5130,0.712459905158035,171,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.3874338626447651,0.6058147611080825,1.5497354505790604,0.009920635778043,5.357143320143223,135.0,140.35714332014322,540,0.781212970319745,18,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,intermittency_class,intermittent,0.8158895503695088,1.4662004344025867,0.8061854660558734,-0.0755291000043076,-326.28571201860905,4372.0,4045.714287981391,4320,0.702553806218857,144,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,intermittency_class,regular,2.1024327187290512,3.56958805929517,0.5845974515103951,-0.3023809772470723,-1251.857245802879,14889.0,13637.14275419712,4140,0.7500392245453055,138,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,overall,all,1.3819920665514138,2.6296765531410378,0.6412625592370965,-0.1747539793890383,-1572.7858145013452,19396.0,17823.214185498655,9000,0.7291166484950766,300,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,store_id,CA_1,1.4638571478550633,2.8185161453169467,0.6141199054069626,-0.1604523878122369,-481.3571634367108,7151.0,6669.642836563289,3000,0.7213445940177371,100,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,store_id,TX_2,1.3218333372622728,2.375180997237314,0.6031178725151055,-0.2809524035702149,-842.8572107106447,6575.0,5732.142789289355,3000,0.6990077224665359,100,0,validation
validation_fold_1,mean_28,days_1_30_daily,30,daily,store_id,WI_3,1.3602857145369054,2.6758322614412235,0.7197278912893679,-0.0828571467846632,-248.5714403539896,5670.0,5421.42855964601,3000,0.7669976290009568,100,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,demand_band,high,2.1323953936196336,3.3242745947499257,0.5659708953574899,0.970057702726788,96.035712569952,373.0,469.035712569952,99,0.4956870746353394,99,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,demand_band,low,0.5923520939593966,0.8399704766551107,1.0859788389255602,0.0764790740654324,7.571428332477808,54.0,61.57142833247781,99,0.5075219152298499,99,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,demand_band,medium,0.8676470535642961,1.1682769101799726,0.8762376184510713,0.1463585422903883,14.928571313619614,101.0,115.9285713136196,102,0.4761513698337811,102,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,dept_id,FOODS_1,1.354761901497841,2.2205811723628126,0.7172268890282687,0.1944444368282954,8.749999657273293,85.0,93.74999965727328,45,0.5724335287670645,45,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,dept_id,FOODS_2,0.7801870716558326,1.065552190818137,0.9781449853595512,0.2767857137978786,23.249999959021807,67.0,90.2499999590218,84,0.4472034284019121,84,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,dept_id,FOODS_3,1.3552631646046165,2.401057058934801,0.616356386030291,0.5060567988289727,86.53571259975433,376.0,462.53571259975433,171,0.4945060405814087,171,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.3928571453111039,0.567321552225015,1.1785714359333117,-0.0952380926658709,-1.7142856679856775,6.0,4.285714332014322,18,0.5784375305558513,18,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,intermittency_class,intermittent,0.7062937056684827,1.0626093956862332,0.8416666659216087,0.1808191746264904,25.85714197158813,120.0,145.8571419715881,143,0.4767559778262236,143,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,intermittency_class,regular,1.7998458432207862,2.858579760830702,0.6223347567355455,0.6790852943341509,94.39285591244698,402.0,496.392855912447,139,0.4985406427377273,139,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,overall,all,1.194166669112941,2.0841430549716224,0.6785037892687162,0.3951190407201648,118.53571221604945,528.0,646.5357122160494,300,0.492950432398998,300,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,store_id,CA_1,1.421071441695094,2.5606246664995087,0.6579034452292102,0.2082142775505781,20.82142775505781,216.0,236.8214277550578,100,0.5045197485729378,100,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,store_id,TX_2,1.1582142863795162,1.9608834300375493,0.6193659285451958,0.3167857130989432,31.678571309894323,187.0,218.67857130989432,100,0.5231614921271263,100,0,validation
validation_fold_2,mean_28,day_1_daily,1,daily,store_id,WI_3,1.0032142792642116,1.6214482143681888,0.8025714234113693,0.660357131510973,66.0357131510973,125.0,191.0357131510973,100,0.45117005649693,100,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,demand_band,high,8.684343400627675,14.715118790403292,0.2736314438771928,1.4267676045196225,141.24999284744263,3142.0,3283.2499928474426,99,0.713282539004631,99,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,demand_band,low,1.9545454545454544,2.7599681596758034,0.5389972144846796,0.7272727272727273,72.0,359.0,431.0,99,0.6101500169288834,99,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,demand_band,medium,3.2499999859753776,4.526745115631773,0.4190897579892396,0.2009803874819886,20.49999952316284,791.0,811.4999995231628,102,0.6879788018298897,102,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,4.150000042385525,6.380199406416512,0.3076606291719088,1.0944443172878688,49.2499942779541,607.0,656.2499942779541,45,0.6701255500584279,45,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.3422619047619047,4.497767300105973,0.5347619047619048,1.270833310626802,106.74999809265135,525.0,631.7499980926514,84,0.7876702252094794,84,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.364035048679999,11.015688535513334,0.2902689852292024,0.4546783625730994,77.75,3160.0,3237.75,171,0.6132965623031645,171,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.0277777777777777,1.3411230782859234,1.088235294117647,0.7222222222222222,13.0,17.0,30.0,18,0.5514911808096836,18,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.727272697261997,4.340309416155751,0.4266958377554328,0.748251718241018,106.99999570846558,914.0,1020.9999957084656,143,0.6783525196536164,143,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,regular,7.023381291533545,12.4527704825406,0.2904641474332528,0.8183452997276252,113.74999666213988,3361.0,3474.74999666214,139,0.6781468292016203,139,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,overall,all,4.615833317438762,8.996515502761005,0.3226351340241445,0.7791666412353515,233.74999237060547,4292.0,4525.7499923706055,300,0.6706455360802221,300,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.637500014305115,12.047121031805576,0.324367089430674,-0.8025000238418579,-80.25000238418579,1738.0,1657.7499976158142,100,0.6944280277981936,100,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,store_id,TX_2,3.8775000190734863,6.957954086278323,0.2724877033783195,1.0774999904632567,107.74999904632568,1423.0,1530.7499990463257,100,0.5967817624323135,100,0,validation
validation_fold_2,mean_28,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.332499918937683,7.018947453324311,0.3830680741766298,2.062499957084656,206.2499957084656,1131.0,1337.2499957084656,100,0.7207268180101596,100,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,demand_band,high,2.413162232606442,4.365230077518735,0.5322474306799059,0.2038239364930217,141.24998798966408,3142.0,3283.249987989664,693,0.665542951648583,99,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,demand_band,low,0.6170892596384577,0.90693802938623,1.1912057296084992,0.1038961014824598,71.99999832734466,359.0,430.9999983273447,693,0.5878114092939587,99,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,demand_band,medium,0.9133653423281944,1.2863463251718763,0.8244536718360693,0.0287114834668589,20.499999195337296,791.0,811.4999991953373,714,0.6020283684106096,102,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,dept_id,FOODS_1,1.255215416304649,2.047266027737135,0.6513885603557897,0.1563491987330573,49.24999760091305,607.0,656.249997600913,315,0.6205961226585892,45,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,dept_id,FOODS_2,0.8745748269479392,1.2222937689202449,0.979523806181692,0.1815476185597834,106.74999971315265,525.0,631.7499997131526,588,0.6022020151346092,84,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,dept_id,FOODS_3,1.5392349909496188,3.264708257314924,0.5830583177742702,0.0649540419367421,77.74998819828033,3160.0,3237.7499881982803,1197,0.6255975469020475,171,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,intermittency_class,highly_intermittent,0.2976190495408243,0.4101531721593193,2.205882367184933,0.1031746057468274,13.000000324100256,17.0,30.000000324100256,126,0.5034503814304054,18,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,intermittency_class,intermittent,0.7593121108237084,1.33274375403561,0.831587990081545,0.1068931007004165,106.99999380111694,914.0,1020.999993801117,1001,0.5955923066117127,143,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,intermittency_class,regular,2.0087725748934946,3.67731897694924,0.5815339825561947,0.1169064659682721,113.74999138712884,3361.0,3474.749991387129,973,0.656526392805551,139,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,overall,all,1.310527208832403,2.6687558351088025,0.641217879438035,0.1113095169106409,233.74998551234603,4292.0,4525.749985512346,2100,0.6182965843706459,300,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,store_id,CA_1,1.577091840473669,3.4838787162742,0.6351923408121797,-0.1146428653065647,-80.25000571459532,1738.0,1657.749994285405,700,0.6558713469308759,100,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,store_id,TX_2,1.2515816304673042,2.3410843683524263,0.6156761358588285,0.1539285702418003,107.74999916926026,1423.0,1530.7499991692605,700,0.6133681158371014,100,0,validation
validation_fold_2,mean_28,days_1_7_daily,7,daily,store_id,WI_3,1.102908155556236,1.9361524198340887,0.6826133588765386,0.2946428457966872,206.24999205768108,1131.0,1337.249992057681,700,0.585650290343961,100,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,demand_band,high,41.87806584136655,77.05066438023398,0.2727405116962889,-11.413420725350427,-1129.9286518096924,15201.0,14071.071348190308,99,1.4041135500105073,99,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,demand_band,low,6.818181778445388,9.335480959763755,0.3994082816959133,1.5873014481380732,157.14284336566925,1690.0,1847.1428433656693,99,1.0223634237768862,99,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,demand_band,medium,10.953781090530695,14.140801834566476,0.3038579470313111,-1.952381059235217,-199.1428680419922,3677.0,3477.857131958008,102,1.1169584373181187,102,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,dept_id,FOODS_1,17.325397226545547,26.61441628283189,0.2898300651280853,2.72222252951728,122.5000138282776,2690.0,2812.5000138282776,45,1.3426826618182108,45,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,dept_id,FOODS_2,25.521258571318217,65.61295837265108,0.5559610269685504,-13.672619083098002,-1148.5000029802322,3856.0,2707.499997019768,84,1.4396793427504764,84,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,dept_id,FOODS_3,17.63032509011832,36.13393029431051,0.215003964513638,-0.8533841364564951,-145.92868733406067,14022.0,13876.07131266594,171,1.0105099206932195,171,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,intermittency_class,highly_intermittent,3.309523867236244,4.688058416634089,0.4445629075391968,-0.3015871246655782,-5.428568243980408,134.0,128.5714317560196,18,0.8606171091857164,18,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,intermittency_class,intermittent,9.29970006009082,14.492447260448444,0.2970420166613775,-0.70829198410461,-101.28575372695924,4477.0,4375.714246273041,143,1.111266411801974,143,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,intermittency_class,regular,32.72507659994441,64.94811242435219,0.2850652157292895,-7.663412622410616,-1065.2143545150757,15957.0,14891.785645484924,139,1.293156663009891,139,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,overall,all,19.79404728531837,45.3419527861291,0.2887113081289144,-3.906428921620051,-1171.928676486015,20568.0,19396.071323513985,300,1.1805032700380005,300,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,store_id,CA_1,22.01785698652268,41.98661444646624,0.2834430611035359,-6.633571727275848,-663.3571727275848,7768.0,7104.642827272415,100,1.2134299929314496,100,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,store_id,TX_2,18.76357117295265,44.54375250980105,0.2756916128849934,-2.4564287912845613,-245.6428791284561,6806.0,6560.357120871544,100,1.087821634627279,100,0,validation
validation_fold_2,mean_28,days_1_30_aggregate,30,aggregate,store_id,WI_3,18.6007136964798,49.20016633150812,0.3103222171584884,-2.629286246299744,-262.9286246299744,5994.0,5731.071375370026,100,1.2402581825552716,100,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,demand_band,high,2.882130831098717,4.960518295414888,0.5631161481720406,-0.3804473477782625,-1129.9286229014397,15201.0,14071.07137709856,2970,0.7807838634654307,99,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,demand_band,low,0.6589947082779625,1.0050711443047526,1.158114960701508,0.0529100504964088,157.14284997433424,1690.0,1847.1428499743345,2970,0.6861055231619899,99,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,demand_band,medium,1.016853405954012,1.486266661895578,0.8462255703615111,-0.0650793662063436,-199.1428605914116,3677.0,3477.8571394085884,3060,0.7511782686808455,102,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,dept_id,FOODS_1,1.459206348767987,2.36107696722628,0.73231545384267,0.0907407331245916,122.49998971819878,2690.0,2812.499989718199,1350,0.8054862491864534,45,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,dept_id,FOODS_2,1.4168367329097928,3.3048526651675894,0.925941018395404,-0.4557539687418039,-1148.5000012293458,3856.0,2707.499998770654,2520,0.7553413948059279,84,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,dept_id,FOODS_3,1.5766778043661898,3.0522523628590004,0.5768333430608011,-0.0284461251476354,-145.92862200737,14022.0,13876.07137799263,5130,0.7143080368682604,171,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.3633597897710623,0.595642719577247,1.4642857199729378,-0.0100529074806858,-5.428570039570332,134.0,128.57142996042967,540,0.6969361534033749,18,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,intermittency_class,intermittent,0.8485181463834567,1.4920650996245437,0.8130763564853762,-0.0236097298024139,-101.28574085235596,4477.0,4375.714259147644,4290,0.7365593105356745,143,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,intermittency_class,regular,2.348287083862497,4.186866882865789,0.6136715635587273,-0.2554470797665685,-1065.2143226265907,15957.0,14891.78567737341,4170,0.7479812986597026,139,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,overall,all,1.5143015860186684,3.033914359848497,0.6626173801131863,-0.1302142926131685,-1171.928633518517,20568.0,19396.071366481483,9000,0.7394741089385363,300,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,store_id,CA_1,1.672761907706658,3.2818822234204217,0.6460203042121491,-0.2211190557827552,-663.3571673482656,7768.0,7104.642832651734,3000,0.7464771032673467,100,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,store_id,TX_2,1.4509523788591223,2.834820380240779,0.6395617303228575,-0.0818809535677234,-245.6428607031703,6806.0,6560.35713929683,3000,0.7255162311332666,100,0,validation
validation_fold_2,mean_28,days_1_30_daily,30,daily,store_id,WI_3,1.419190471490224,2.967650840657188,0.7103055412863984,-0.087642868489027,-262.92860546708107,5994.0,5731.071394532919,3000,0.7464289924149956,100,0,validation
validation_fold_3,mean_28,day_1_daily,1,daily,demand_band,high,2.607864348575322,4.01006420412051,0.6004152802533882,0.8683261203043389,85.96428591012955,430.0,515.9642859101295,99,0.5547912564283527,99,0,validation
validation_fold_3,mean_28,day_1_daily,1,daily,demand_band,low,0.510101010665448,0.7185120276963182,1.1477272739972582,0.1313131299208511,12.99999986216426,44.0,56.99999986216426,99,0.4130129533017274,99,0,validation
validation_fold_3,mean_28,day_1_daily,1,daily,demand_band,medium,0.8693977601680101,1.1755276488632391,0.9237351201785108,0.2811624534866389,28.67857025563717,96.0,124.67857025563715,102,0.4687906189393828,102,0,validation
